,sigma,q,set,ntest,regressor,BH_res_fdp,BH_res_power,BH_res_nsel,BH_rel_fdp,BH_rel_power,BH_rel_nsel,BH_2clip_fdp,BH_2clip_power,BH_2clip_nsel,Bonf_fdp,Bonf_power,Bonf_nsel
156,0.4,0.1,6,10,rf,0.0,0.0,0.0,0.05,0.16138095236000002,0.67,0.10099999999999999,0.21783710113131313,1.03,0.07666666666666666,0.15488215488215487,0.64
157,0.4,0.1,6,100,rf,0.0,0.0,0.0,0.052064213559999996,0.05864808851,2.25,0.08512344028999999,0.10665742787999999,4.22,0.05166666666666666,0.023119158275349747,0.85
158,0.4,0.1,6,500,rf,0.0,0.0,0.0,0.06641407788999999,0.045156151830000005,8.76,0.11501638911,0.08932505660000001,18.03,0.037000000000000005,0.005729040787984894,1.04
159,0.4,0.1,6,1000,rf,0.0,0.0,0.0,0.050323706909999995,0.03164705062,12.21,0.08457783502999999,0.07519353133000001,30.14,0.035,0.0028079972272119693,1.03
160,0.4,0.2,1,10,rf,0.0,0.0,0.0,0.08737301588999999,0.8407261904800001,4.81,0.18179365082,0.89758333333,5.82,0.028940476190476187,0.7519761904761905,3.7
161,0.4,0.2,1,100,rf,0.0,0.0,0.0,0.10169121385,0.8263311798799999,45.95,0.20338996077000002,0.9197178890000001,58.0,0.010817725043375016,0.5554663826828375,27.65
162,0.4,0.2,1,500,rf,0.0,0.0,0.0,0.09282785590999999,0.7867419194999999,217.92,0.20007340454,0.90915261802,284.11,0.004247491726481772,0.17074218982550768,42.7
163,0.4,0.2,1,1000,rf,0.0,0.0,0.0,0.09426040541000001,0.78775527966,436.63,0.19542018967,0.89733325358,557.34,0.020798283980558132,0.07594067656075988,38.35
164,0.4,0.2,2,10,rf,0.07960714283999999,0.91055555556,8.55,0.02859523808,0.87090079366,7.58,0.161,1.0,10.0,0.02466666666666666,0.8766785714285714,7.52
165,0.4,0.2,2,100,rf,0.08331813433,0.9686731607900001,90.33,0.028293020059999997,0.87048638473,76.4,0.1475,1.0,100.0,0.0042944895338825825,0.45242186487030756,38.82
166,0.4,0.2,2,500,rf,0.08498516410000001,0.98854693524,459.98,0.02911979027,0.8761277006900001,383.99,0.14912,1.0,500.0,0.002047143946825924,0.12912407015390814,55.06
167,0.4,0.2,2,1000,rf,0.08128894118,0.96922850443,900.28,0.03023358063,0.88009426686,772.82,0.14874,1.0,1000.0,0.0028532270880338075,0.06622232112730539,56.54
168,0.4,0.2,5,10,rf,0.0,0.0,0.0,0.1485952381,0.13750396828,1.16,0.20677380952,0.33770634923000004,2.67,0.0675,0.18752380952380954,0.98
169,0.4,0.2,5,100,rf,0.0,0.0,0.0,0.07442857143,0.023577597250000002,1.4,0.16749333632,0.15374908492,10.04,0.07333333333333333,0.015213852238969467,0.87
170,0.4,0.2,5,500,rf,0.0,0.0,0.0,0.09103598144,0.02056778324,6.35,0.17920625218000003,0.14114441373,46.73,0.11666666666666665,0.003968179873218338,1.18
171,0.4,0.2,5,1000,rf,0.0,0.0,0.0,0.08890736659,0.014196921559999999,8.8,0.20152005983,0.14317652707,94.69,0.102,0.002407521774751877,1.42
172,0.4,0.2,6,10,rf,0.0,0.0,0.0,0.11233333332,0.29658489656565656,1.41,0.15897619046,0.44037999036363634,2.22,0.14666666666666667,0.2616883116883117,1.1
173,0.4,0.2,6,100,rf,0.0,0.0,0.0,0.13479435757000002,0.17836463963,7.44,0.21289056735,0.29697683252,13.51,0.0775,0.047513878309948,1.77
174,0.4,0.2,6,500,rf,0.0,0.0,0.0,0.14781096523,0.14214948783,29.11,0.20710597302,0.29045886812,63.88,0.06378571428571428,0.01132020108274141,2.08
175,0.4,0.2,6,1000,rf,0.0,0.0,0.0,0.11627534860000001,0.12874702964,51.77,0.19008896749999998,0.25507779657,109.86,0.07911111111111112,0.005758317112465765,2.14
176,0.4,0.5,1,10,rf,0.243,0.49,4.9,0.24693253969,0.93566666666,6.25,0.515,1.0,9.9,0.11474999999999999,0.8490000000000001,4.85
177,0.4,0.5,1,100,rf,0.2509,0.51,51.0,0.24601705138,0.92888749612,62.21,0.48889574199999997,1.0,98.55,0.023117558422647892,0.6075396073198948,30.55
178,0.4,0.5,1,500,rf,0.23254000000000002,0.47,235.0,0.24554088566,0.92664294666,310.43,0.48961425559,0.99975506913,493.25,0.008353402196356515,0.4460963253818916,112.14
179,0.4,0.5,1,1000,rf,0.25318999999999997,0.51,510.0,0.24998307217000001,0.92590457081,619.22,0.49170025819,0.99931471831,984.69,0.026746456567273078,0.18080973439977155,90.27
180,0.4,0.5,2,10,rf,0.149,1.0,10.0,0.05834920634,0.9894484127,8.93,0.149,1.0,10.0,0.05784126984126984,0.9640476190476189,8.9
181,0.4,0.5,2,100,rf,0.149,1.0,100.0,0.07409115297999999,0.9847529620800001,90.55,0.149,1.0,100.0,0.008776823169568994,0.5898376584922996,50.66
182,0.4,0.5,2,500,rf,0.1485,1.0,500.0,0.07365294623,0.98750078215,453.89,0.1485,1.0,500.0,0.0017008579631758568,0.32242946003455353,137.11
183,0.4,0.5,2,1000,rf,0.1481,1.0,1000.0,0.07421167273,0.9863047626300001,907.65,0.1481,1.0,1000.0,0.003127024934171464,0.16288762994888678,139.54
184,0.4,0.5,5,10,rf,0.0,0.0,0.0,0.27341666664000003,0.47402380951,3.57,0.5178571428600001,0.99833333333,9.92,0.19633333333333333,0.2840748757415424,1.87
185,0.4,0.5,5,100,rf,0.0,0.0,0.0,0.25167881079,0.31254242488,22.27,0.49228039302,0.9893720188999999,98.11,0.20074603174603173,0.04693524398522975,2.97
186,0.4,0.5,5,500,rf,0.0,0.0,0.0,0.23616801041,0.27157124675,92.96,0.49169450267000003,0.98932782817,487.62,0.11117135642135642,0.01154542513977926,3.39
187,0.4,0.5,5,1000,rf,0.0,0.0,0.0,0.24764009766,0.27659487069,188.29,0.49604213316,0.9933998305,983.85,0.13924321919910154,0.0049689200252530956,2.98
188,0.4,0.5,6,10,rf,0.0,0.0,0.0,0.33782936509,0.7127619047500001,4.62,0.49708730161,0.9137806637777778,7.37,0.2003333333333333,0.4054178814382896,1.77
189,0.4,0.5,6,100,rf,0.0,0.0,0.0,0.31471692221,0.57307962877,29.49,0.49049566794,0.8772293017699999,59.6,0.11103174603174602,0.09544584559409794,3.71
190,0.4,0.5,6,500,rf,0.0,0.0,0.0,0.33460530823,0.59833844335,153.8,0.49458880596,0.8915506467000001,299.94,0.08454950604950603,0.03157604864968159,5.87
191,0.4,0.5,6,1000,rf,0.0,0.0,0.0,0.33598887300999997,0.58068294714,301.9,0.50023018812,0.8921733709699999,613.7,0.08841818312406546,0.013477585423985266,5.14
192,0.5,0.1,1,10,rf,0.0,0.0,0.0,0.05479365079,0.79459523808,4.16,0.09676984128,0.88288095237,4.9,0.033,0.6664761904761904,3.43
193,0.5,0.1,1,100,rf,0.0,0.0,0.0,0.049690905550000004,0.7045269405800001,36.26,0.09517404306999999,0.80840428875,43.9,0.013186530037895581,0.4253393632895519,21.18
194,0.5,0.1,1,500,rf,0.0,0.0,0.0,0.045803901529999996,0.72279310869,189.97,0.10378175518,0.83165444436,231.79,0.0026329145758032992,0.08149003000472745,20.34
195,0.5,0.1,1,1000,rf,0.0,0.0,0.0,0.046062398489999996,0.72347596416,381.72,0.09477367701,0.81557778661,454.94,0.018655352490646607,0.038123023445675946,19.25
196,0.5,0.1,2,10,rf,0.0,0.0,0.0,0.015357142859999999,0.59504761907,5.21,0.09377380951000001,0.98531349206,9.32,0.017194444444444443,0.6562063492063491,5.65
197,0.5,0.1,2,100,rf,0.0,0.0,0.0,0.01464966715,0.58138991055,50.17,0.09804466297999999,0.9927674158,93.43,0.005468844315679851,0.26543407990955764,22.51
198,0.5,0.1,2,500,rf,0.0,0.0,0.0,0.014286879720000001,0.57555482929,247.43,0.10088832325000001,0.9914808981500001,466.44,0.004445631859448812,0.05655765594515028,24.01
199,0.5,0.1,2,1000,rf,0.0,0.0,0.0,0.01451400547,0.57721376344,495.84,0.09932820932,0.99030591024,929.53,0.002825515037379442,0.026301613345144182,22.31
200,0.5,0.1,5,10,rf,0.0,0.0,0.0,0.01,0.0491388889,0.29,0.04875000001,0.11078174603,0.77,0.09333333333333334,0.07606349206349206,0.48
201,0.5,0.1,5,100,rf,0.0,0.0,0.0,0.05483333333,0.0076949142400000005,0.46,0.08854961705000002,0.0300635968,1.87,0.06733333333333333,0.007338550088818566,0.49
202,0.5,0.1,5,500,rf,0.0,0.0,0.0,0.04954433497,0.00373410195,1.18,0.10108079891999999,0.01291851008,4.18,0.04366666666666666,0.001505186218305212,0.46
203,0.5,0.1,5,1000,rf,0.0,0.0,0.0,0.03298894055,0.00360775069,2.1,0.08716702362999999,0.014678095790000002,9.1,0.06333333333333332,0.000724251996691554,0.45
204,0.5,0.1,6,10,rf,0.0,0.0,0.0,0.058333333339999995,0.11116666667000001,0.52,0.08583333333000001,0.161,0.78,0.045,0.1015952380952381,0.42
205,0.5,0.1,6,100,rf,0.0,0.0,0.0,0.04779004329,0.04154584930000001,1.76,0.07967662892999999,0.07489975158,3.28,0.07066666666666667,0.018656641203953966,0.74
206,0.5,0.1,6,500,rf,0.0,0.0,0.0,0.0620086137,0.02696019187,5.51,0.08623311402,0.05493667082,11.42,0.06166666666666667,0.003273278739412633,0.69
207,0.5,0.1,6,1000,rf,0.0,0.0,0.0,0.06570744324,0.02186930004,8.92,0.09699800797,0.04652497971,19.13,0.04833333333333333,0.002057651176721661,0.8
208,0.5,0.2,1,10,rf,0.0,0.0,0.0,0.09301984129999999,0.82816666666,4.73,0.21378571432000001,0.91926190477,6.08,0.05584523809523809,0.6916785714285715,3.52
209,0.5,0.2,1,100,rf,0.0,0.0,0.0,0.09651482184,0.84959819354,47.96,0.20157588596,0.93060570648,59.56,0.009624897206789863,0.5496185409560495,27.57
210,0.5,0.2,1,500,rf,0.0,0.0,0.0,0.09609416213,0.8328631862499999,231.04,0.19851657072,0.92104989524,287.47,0.009365361629919147,0.19247583527122408,48.19
211,0.5,0.2,1,1000,rf,0.0,0.0,0.0,0.09202737888,0.77811293619,431.74,0.19528124585,0.8931771522299999,557.59,0.009925882575447086,0.07593042728262826,38.25
212,0.5,0.2,2,10,rf,0.07722222221,0.8634166666699999,8.23,0.02650793652,0.79286904765,7.03,0.145,1.0,10.0,0.0265079365079365,0.7862619047619047,6.84
213,0.5,0.2,2,100,rf,0.08464825213999999,0.91629877671,86.18,0.0284406288,0.77842622358,68.34,0.14859999999999998,1.0,100.0,0.004748065973520717,0.3504326619732974,29.74
214,0.5,0.2,2,500,rf,0.07984658391,0.89357424458,414.67,0.029846300970000003,0.79461868376,346.17,0.15492,1.0,500.0,0.004695821650984696,0.10069024227678881,42.92
215,0.5,0.2,2,1000,rf,0.08109561146000001,0.8927296882500001,831.75,0.03065236063,0.76100443554,665.58,0.15272,1.0,1000.0,0.007432972059470688,0.05046888231943509,43.02
216,0.5,0.2,5,10,rf,0.0,0.0,0.0,0.09849999997999999,0.13826984128,0.95,0.20558333331,0.32181746029999997,2.25,0.14833333333333334,0.139984126984127,0.93
217,0.5,0.2,5,100,rf,0.0,0.0,0.0,0.08499102693999999,0.02662583437,1.79,0.19491213109,0.13636425762,9.09,0.06222222222222222,0.016907506901171578,0.99
218,0.5,0.2,5,500,rf,0.0,0.0,0.0,0.10324729276,0.01388934549,4.33,0.19232667882,0.11745521062,39.1,0.09266666666666666,0.0025763184494101347,0.82
219,0.5,0.2,5,1000,rf,0.0,0.0,0.0,0.09063563518000001,0.00895862029,5.57,0.18541166054000002,0.12388199085,82.5,0.12672727272727272,0.0015952622044138201,1.05
220,0.5,0.2,6,10,rf,0.0,0.0,0.0,0.14808333331,0.2432820265959596,1.18,0.23708730158000002,0.4125060125151515,2.19,0.14,0.23016666666666666,0.99
221,0.5,0.2,6,100,rf,0.0,0.0,0.0,0.138878126,0.15199122919,6.8,0.20185847077000002,0.26782772002,12.75,0.127,0.03731970592847902,1.53
222,0.5,0.2,6,500,rf,0.0,0.0,0.0,0.11721795619,0.07697562599,16.36,0.20365979975999998,0.18791821875,42.58,0.0725,0.007844043877361236,1.49
223,0.5,0.2,6,1000,rf,0.0,0.0,0.0,0.11352119728,0.07562195883,31.86,0.19391310700000003,0.18297516590000001,82.09,0.06603968253968254,0.0048240384509875564,1.87
224,0.5,0.5,1,10,rf,0.247,0.48,4.8,0.24506746034,0.94523809524,6.5,0.48615873016,1.0,9.91,0.10014285714285714,0.8539325396825397,4.72
225,0.5,0.5,1,100,rf,0.2324,0.47,47.0,0.24479697933,0.9192445108299999,60.96,0.49267309093,0.9985056492200001,97.93,0.026519988011617476,0.5392015426066306,27.21
226,0.5,0.5,1,500,rf,0.20815999999999998,0.42,210.0,0.24211655395,0.9126843906400001,306.68,0.48476776753,0.9986507475599999,492.47,0.014172217939852629,0.38814534559399755,97.37
227,0.5,0.5,1,1000,rf,0.23489000000000002,0.47,470.0,0.24891059609,0.92521443439,615.83,0.49389094307000003,0.99943787086,988.07,0.011363759855300653,0.24082043345505252,120.35
228,0.5,0.5,2,10,rf,0.161,1.0,10.0,0.08614285712999999,0.98836507937,9.07,0.161,1.0,10.0,0.051365079365079364,0.9506230158730159,8.55
229,0.5,0.5,2,100,rf,0.1561,1.0,100.0,0.07560271038,0.97048315198,88.64,0.1561,1.0,100.0,0.00763820946958095,0.48985224383528114,41.96
230,0.5,0.5,2,500,rf,0.15716,1.0,500.0,0.0785254259,0.97357326769,445.28,0.15716,1.0,500.0,0.004663391013250698,0.2600616313346515,110.28
231,0.5,0.5,2,1000,rf,0.15563000000000002,1.0,1000.0,0.07614670013,0.97435448639,890.66,0.15563000000000002,1.0,1000.0,0.004420005963230817,0.12668573359927593,107.43
232,0.5,0.5,5,10,rf,0.0,0.0,0.0,0.20992857143,0.35641666666,2.77,0.48570238095,0.9844880952299999,9.77,0.1805,0.3001865079365079,2.03
233,0.5,0.5,5,100,rf,0.0,0.0,0.0,0.23905849925999997,0.26742747133,18.85,0.48750249312,0.98832094567,97.79,0.16021428571428573,0.04031863728983657,2.53
234,0.5,0.5,5,500,rf,0.0,0.0,0.0,0.25381582503,0.24665824315,86.16,0.49629156984,0.99135931739,490.44,0.07189285714285715,0.006901661307543649,2.0
235,0.5,0.5,5,1000,rf,0.0,0.0,0.0,0.24152029566,0.22917104609,157.35,0.4927440963,0.98814060602,976.08,0.13352380952380952,0.0035225554435964713,2.19
236,0.5,0.5,6,10,rf,0.0,0.0,0.0,0.35382936506999996,0.6035353535555555,4.03,0.51941269843,0.8447278911632654,6.9,0.26016666666666666,0.371952380952381,1.93
237,0.5,0.5,6,100,rf,0.0,0.0,0.0,0.32154802633,0.49869737445,27.91,0.49911272628,0.86558741795,63.11,0.15870670995670996,0.0687911955841181,2.93
238,0.5,0.5,6,500,rf,0.0,0.0,0.0,0.32898623155,0.49729380257,131.19,0.5054142418,0.86581582534,306.89,0.12313281979458449,0.019424970485109737,4.04
239,0.5,0.5,6,1000,rf,0.0,0.0,0.0,0.33897251889,0.49939082171000004,264.91,0.49971801169999996,0.85843684855,598.12,0.12795932722248513,0.0084787037383156,3.5
240,0.6,0.1,1,10,rf,0.0,0.0,0.0,0.05633333333999999,0.75035317458,4.12,0.11717063493999999,0.8042142857100001,4.79,0.01908333333333333,0.6813214285714285,3.5
241,0.6,0.1,1,100,rf,0.0,0.0,0.0,0.04693780046,0.7674224122,40.56,0.09751733779,0.8553518341299999,47.79,0.0016373337623337607,0.39943153311065244,19.5
242,0.6,0.1,1,500,rf,0.0,0.0,0.0,0.06870569494999999,0.63016480666,166.62,0.10349371561,0.75138319333,209.47,0.008478199741435034,0.07317853919943121,18.55
243,0.6,0.1,1,1000,rf,0.0,0.0,0.0,0.04325090863,0.68670156463,361.71,0.09614227319999999,0.7959930493599999,442.74,0.003875200084473487,0.043646924240067164,21.91
244,0.6,0.1,2,10,rf,0.0,0.0,0.0,0.022595238110000002,0.46990079368,4.11,0.1021349206,0.98755952381,9.36,0.014416666666666666,0.5359365079365079,4.62
245,0.6,0.1,2,100,rf,0.0,0.0,0.0,0.011779502180000002,0.47722160946000003,40.77,0.09516560274,0.9802724105199999,91.25,0.006754398549486297,0.2048500418210416,17.23
246,0.6,0.1,2,500,rf,0.0,0.0,0.0,0.01572260043,0.46757292266999995,199.11,0.10015257277,0.9800114800299999,455.84,0.003444788544788543,0.03990361500847784,16.76
247,0.6,0.1,2,1000,rf,0.0,0.0,0.0,0.01625466178,0.4746171965,404.71,0.10054887470000001,0.97928362862,912.16,0.00956276458428677,0.0207247252738722,17.55
248,0.6,0.1,5,10,rf,0.0,0.0,0.0,0.03166666666,0.03636904763,0.25,0.07949999999,0.08886904765,0.63,0.085,0.07090476190476189,0.47
249,0.6,0.1,5,100,rf,0.0,0.0,0.0,0.07166666666,0.00897402272,0.56,0.12435912698,0.026077315900000002,1.72,0.08,0.006193096600206194,0.43
250,0.6,0.1,5,500,rf,0.0,0.0,0.0,0.03552813853,0.00249811609,0.76,0.089871476,0.01361131103,4.28,0.11166666666666666,0.0013210763328003082,0.48
251,0.6,0.1,5,1000,rf,0.0,0.0,0.0,0.06116483517,0.00092309164,0.65,0.06405758949,0.00776552452,4.97,0.04333333333333333,0.000787089703364673,0.46
252,0.6,0.1,6,10,rf,0.0,0.0,0.0,0.05083333333000001,0.11599999997999999,0.5,0.07708333332,0.19416666665,0.93,0.085,0.11311904761904762,0.5
253,0.6,0.1,6,100,rf,0.0,0.0,0.0,0.0288452381,0.01797304425,0.74,0.06334523809,0.03730423178,1.63,0.03,0.01125904438460544,0.44
254,0.6,0.1,6,500,rf,0.0,0.0,0.0,0.06198393359,0.01799650626,3.93,0.09713220923,0.03877760702,8.55,0.07416666666666666,0.004422977011854473,0.92
255,0.6,0.1,6,1000,rf,0.0,0.0,0.0,0.047491873340000004,0.01427902573,6.27,0.08293591846,0.03154471753,13.78,0.07333333333333333,0.0014515507800916929,0.61
256,0.6,0.2,1,10,rf,0.0,0.0,0.0,0.07005555557,0.7982619047599999,4.55,0.18267063498,0.91373809523,5.98,0.05277380952380952,0.7885039682539683,4.07
257,0.6,0.2,1,100,rf,0.0,0.0,0.0,0.09964782384,0.7901209109699999,43.86,0.19938389746,0.90730942038,56.83,0.026575248149658285,0.5023736619885787,25.03
258,0.6,0.2,1,500,rf,0.0,0.0,0.0,0.09694311547,0.80697696358,223.14,0.20008425535000002,0.9054521991500001,282.83,0.01792703221113966,0.14876786842882392,37.49
259,0.6,0.2,1,1000,rf,0.0,0.0,0.0,0.10024046291,0.8113390660900001,450.79,0.19932408466999998,0.91530408615,571.59,0.01565967382608152,0.07645259233789403,38.37
260,0.6,0.2,2,10,rf,0.08119444443000001,0.82891666667,8.09,0.04429365081,0.6543015873100001,5.93,0.14200000000000002,1.0,10.0,0.02927777777777777,0.6897460317460318,6.05
261,0.6,0.2,2,100,rf,0.06885844826,0.6476820561700001,60.82,0.03542530681,0.67719957584,58.84,0.165,1.0,100.0,0.004743880203853405,0.26225315685601286,22.08
262,0.6,0.2,2,500,rf,0.07239323046,0.67629769646,318.33,0.03025194317,0.6695363521400001,289.4,0.16268000000000002,1.0,500.0,0.004391624296672511,0.08599650544471289,36.29
263,0.6,0.2,2,1000,rf,0.07185005554,0.68631388319,641.55,0.0321033628,0.69760390288,604.23,0.16215,1.0,1000.0,0.003476692361124278,0.039167340968064644,33.01
264,0.6,0.2,5,10,rf,0.0,0.0,0.0,0.105,0.12552380954,0.87,0.20502380951,0.27107142857,2.04,0.14333333333333334,0.09169444444444444,0.69
265,0.6,0.2,5,100,rf,0.0,0.0,0.0,0.13377380951999998,0.02708592751,1.83,0.24528301353,0.13888790773,9.75,0.09,0.013585826573265267,0.89
266,0.6,0.2,5,500,rf,0.0,0.0,0.0,0.11629421453,0.00913114517,3.02,0.22157230685999998,0.08916517544,30.83,0.11333333333333333,0.0028532087206223577,0.91
267,0.6,0.2,5,1000,rf,0.0,0.0,0.0,0.10373145628,0.0070372492799999995,4.89,0.17221896444999998,0.07936708093,53.67,0.1,0.001474856747002996,0.9
268,0.6,0.2,6,10,rf,0.0,0.0,0.0,0.11816666666,0.23666666665000002,1.18,0.17123809523,0.34766666667,1.92,0.095,0.20175,0.9
269,0.6,0.2,6,100,rf,0.0,0.0,0.0,0.13358022371,0.08234989526,3.87,0.19927873974000002,0.16129619707,8.04,0.1075,0.02575825022405168,1.12
270,0.6,0.2,6,500,rf,0.0,0.0,0.0,0.11613399523,0.05347956912,12.37,0.20436663045,0.15431342976,38.04,0.07752380952380952,0.00644364705942955,1.36
271,0.6,0.2,6,1000,rf,0.0,0.0,0.0,0.10775326704999999,0.0401704306,17.89,0.17958783711999998,0.1103675233,52.02,0.09002380952380952,0.0030647667376505787,1.33
